
全都	AD

抛	VV

在	P

脑	NN

后	AD

在	P

一	CD

颗	M

星球	NN

上	VV

在	P

一	CD

颗	M

行星	NN

上	VV

在	P

我	PN

的	DEG

行星	NN

上	VV

在	P

地球	NN

上	VV

有	VE

一	CD

个	M

小	VA

王子	NN

需要	VV

安慰	VV

我	PN

把	BA

他	PN

抱	VV

在	P

怀里	NN

摇	VV

着	VV

他	PN

对	VA

他	PN

说	VV

你	PN

爱	VV

的	DEG

那	PN

朵	M

花	VV

没有	VE

危险	VA

我	PN

给	VV

你	PN

的	DEG

小羊	NN

画	NN

一	CD

个	M

罩子	NN

我	PN

给	VV

你	PN

的	DEG

花	VV

画	NN

一	CD

副	JJ

盔甲	NN

我	PN

我	PN

也	AD

不	AD

太	AD

知道	VV

该	DT

说	VV

些	CD

什么	PN

我	PN

觉得	VV

自己	PN

太	AD

笨拙	VA

我	PN

不	AD

知道	VV

怎样	VA

才	AD

能	VV

达到	VV

他	PN

的	DEG

境界	NN

怎样	VA

才	AD

能	VV

再	AD

进入	VV

他	PN

的	DEG

境界	NN

唉	IJ

泪水	NN

的	DEG

世界	NN

是	VC

多么	AD

神秘	VA

啊	IJ

很	AD

快	VA

我	PN

就	AD

进一步	AD

了解	VV

了	PU

这	PN

朵	M

花儿	NN

在	P

小	VA

王子	NN

的	DEG

星球	NN

上	VV

过去	NT

一直	AD

都	AD

生长	VV

着	VV

一些	CD

只有	AD

一	CD

层	NN

花瓣	NN

的	DEG

很	AD

简单	VA

的	DEG

花	VV

这些	DT

花	VV

非常	AD

小	VA

一点儿	AD

也	AD

不	AD

占	VV

地方	NN

从来	AD

也	AD

不	AD

会	VV

去	VV

打搅	VV

任何	DT

人	NN

它们	PN

早晨	NT

在	P

草丛	NN

中	NR

开放	VA

晚上	NT

就	AD

凋谢	VV

了	PU

不	AD

知	VV

从	P

哪里	PN

来	VV

了	PU

一	CD

颗	M

种子	NN

忽然	AD

一天	AD

这	PN

种子	NN

发	VV

了	PU

芽	NN

小	VA

王子	NN

特别	VA

仔细	VA

地	NN

监视	NN

着	VV

这	PN

颗	M

与众不同	VV

的	DEG

小苗	NN

这	PN

玩意儿	NN

说不定	AD

是	VC

一	CD

种	VV

新	VA

的	DEG

猴面包树	VV

但是	AD

这	PN

小苗	NN

不久	NT

就	AD

不	AD

再	AD

长	VA

了	PU

而且	AD

开始	VV

孕育	VV

这	PN

一	CD

个	M

花朵	NN

看到	VV

在	P

这	PN

棵	M

苗	NR

上	VV

长	VA

出	VV

了	PU

一	CD

个	M

很	AD

大	VA

很	AD

大	VA

的	DEG

花蕾	NN

小	VA

王子	NN

感觉	VV

到	VV

从	P

这	PN

个	M

花苞	NN

中	NR

一定	AD

会	VV

出现	VV

一	CD

个	M

奇迹	NN

然而	AD

这	PN

朵	M

花儿	NN

藏	VV

在	P

它	PN

那	PN

绿茵茵	VA

的	DEG

房间	NN

中	NR

用	VV

了	PU

很	AD

长	VA

的	DEG

时间	NN

来	VV

打扮	VV

自己	PN

她	PN

精心	AD

选择	VV

着	VV

她	PN

将来	NT

的	DEG

颜色	NN

慢慢腾腾	VV

地	NN

装饰	VV

着	VV

一	CD

片	NN

片	NN

地	NN

搭配	VV

着	VV

她	PN

的	DEG

花瓣	NN

她	PN

不	AD

愿	VV

像	AD

虞美人	NN

那样	VA

一	CD

出世	VV

就	AD

满	VA

脸	NN

皱纹	NN

她	PN

要	VV

让	VV

自己	PN

带	VV

着	VV

光艳夺目	NN

的	DEG

丽姿	VV

来到	VV

世间	NN

是	VC

的	DEG

她	PN

是	VC

非常	AD

爱	VV

俏	VA

的	DEG

她	PN

用	VV

好些	CD

好些	CD

日子	NN

天仙	NN

般	VA

地	NN

梳妆	VV

打扮	VV

然后	AD

在	P

一	CD

天	NN

的	DEG

早晨	NT

恰好	AD

在	P

太阳	NN

升起	VV

的	DEG

时候	NN

她	PN

开放	VA

了	PU

她	PN

已经	AD

精细	VA

地	NN

做	VV

了	PU

那么	AD

长	VA

的	DEG

准备	VV

工作	NN

却	AD

打	VV

着	VV

哈欠	NR

说	VV

道	NN

我	PN

刚刚	AD

睡醒	VV

真	VA

对不起	VV

瞧	VV

我	PN

的	DEG

头发	NN

还是	AD

乱蓬蓬	NR

的	DEG

小	VA

王子	NN

这时	AD

再也	NR

控制	VV

不	AD

住	VV

自己	PN

的	DEG

爱慕	VV

心情	NN

你	PN

是	VC

多么	AD

美丽	VA

呀	IJ

花儿	NN

悠然自得	VV

地	NN

说	VV

是	VC

吧	SP

我	PN

是	VC

与	P

太阳	NN

同时	AD

出生	VV

的	DEG

小	VA

王子	NN

看出	VV

了	PU

这	PN

花儿	NN

不	AD

太	AD

谦虚	VA

可是	AD

她	PN

确实	VA

丽姿	VV

动人	VV

她	PN

随后	AD

又	AD

说	VV

道	NN

现在	NT

该	DT

是	VC

吃	VV

早点	AD

的	DEG

时候	NN

了	PU

吧	SP

请	VV

你	PN

也	AD

想	VV

着	VV

给	VV

我	PN

准备	VV

一点	CD

小	VA

王子	NN

很	AD

有些	DT

不好意思	VV

于是	AD

就	AD

拿	VV

着	VV

喷壶	NN

打	VV

来	VV

了	PU

一	CD

壶	M

清清	NR

的	DEG

凉水	NN

他	PN

浇灌	VV

着	VV

花儿	NN

于是	AD

就	AD

这样	VA

这	PN

朵	M

花儿	NN

就	AD

以	P

她	PN

那	PN

有点	AD

敏感	VA

多疑	VV

的	DEG

虚荣心	NN

折磨	VV

着	VV

小	VA

王子	NN

例如	AD

有	VE

一	CD

天	NN

她	PN

向	P

小	VA

王子	NN

讲	VV

起	VV

她	PN

身	NN

上	VV

长	VA

的	DEG

四	CD

根	NN

刺	VV

老虎	NN

让	VV

它	PN

张	NR

着	VV

爪子	NN

来	VV

吧	SP

小	VA

王子	NN

顶	NN

了	PU

她	PN

一	CD

句	M

在	P

我	PN

这个	PN

星球	NN

上	VV

没有	VE

老虎	NN

而且	AD

老虎	NN

是	VC

不	AD

会	VV

吃	VV

草	NN

的	DEG

花儿	NN

轻声	AD

说道	VV

我	PN

并	AD

不	AD

是	VC

草	NN

真	VA

对不起	VV

我	PN

并	AD

不	AD

怕	VV

什么	PN

老虎	NN

可	AD

我	PN

讨厌	VV

穿堂风	NN

我	PN

猜	VV

你	PN

没有	VE

为	P

我	PN

准备	VV

个	M

屏风	NR

小	VA

王子	NN

思忖	VV

着	VV

讨厌	VV

穿堂风	NN

这	PN

对	VA

一	CD

株	M

植物	NN

来说	LC

真	VA

不	AD

走运	NN

这	PN

朵	M

花	VV

真	VA

不	AD

大	VA

好	VA

伺候	VV

晚上	NT

你	PN

得	VV

把	BA

我	PN

放到	VV

一	CD

个	M

玻璃	NN

罩子	NN

中	NR

你	PN

这	PN

地方	NN

太	AD

冷	VA

我	PN

原来	AD

住	VV

的	DEG

那个	DT

地方	NN

但	AD

她	PN

没有	VE

说	VV

下去	VV

她	PN

来	VV

的	DEG

时候	NN

是	VC

粒	M

种子	NN

她	PN

哪里	PN

见	VV

过	VV

什么	PN

别的	DT

世界	NN

她	PN

叫	VV

人	NN

发现	VV

她	PN

是	VC

在	P

凑	VV

一	CD

个	M

如此	VA

不	AD

太	AD

高明	VA

的	DEG

谎话	NN

她	PN

有点儿	AD

羞怒	NR

咳嗽	VV

了	PU

两三	CD

声	NN

她	PN

的	DEG

这	PN

一	CD

招	NN

是	VC

要	VV

小	VA

王子	NN

处于	VV

有	VE

过失	NN

的	DEG

地位	NN

她	PN

说道	VV

屏风	NR

呢	SP

我	PN

正	AD

准备	VV

去	VV

拿	VV

可	AD

你	PN

刚才	AD

说	VV

的	DEG

是	VC

于是	AD

花儿	NN

放开	VV

嗓门儿	NN

咳嗽	VV

了	PU

几	CD

声	NN

依然	AD

要	VV

使	VV

小	VA

王子	NN

后悔	VV

自己	PN

的	DEG

过失	NN

尽管	CS

小	VA

王子	NN

本来	AD

诚心诚意	VA

地	NN

喜欢	VV

这	PN

朵	M

花	VV

可是	AD

这	PN

一	CD

来	VV

却	AD

使	VV

他	PN

马上	AD

对	VA

她	PN

产生	VV

了	PU

怀疑	VA

小	VA

王子	NN

对	VA

一些	CD

无关紧要	VV

的	DEG

话	NN

看	VV

得	VV

太	AD

认真	VA

结果	AD

使	VV

自己	PN

很	AD

苦恼	VA

有	VE

一	CD

天	NN

他	PN

告诉	VV

我	PN

说	VV

我	PN

不	AD

该	DT

听信	VV

她	PN

的	DEG

话	NN

绝	AD

不	AD

该	DT

听信	VV

那些	DT

花儿	NN

的	DEG

话	NN

看看	VV

花	VV

闻闻	VV

她	PN

就	AD

得	VV

了	PU

我	PN

的	DEG

那	PN

朵	M

花儿	NN

使	VV

我	PN

的	DEG

星球	NN

芳香四溢	VV

可	AD

我	PN

不	AD

会	VV

享受	VV

它	PN

关于	P

老虎	NN

爪子	NN

的	DEG

事儿	NN

本	DT

应该	VV

使	VV

我	PN

产生	VV

同情	VV

却	AD

反而	AD

使	VV

我	PN

恼火	VA

他	PN

还	AD

告诉	VV

我	PN

说	VV

我	PN

那时	NT

什么	PN

也	AD

不	AD

懂	VV

我	PN

应该	VV

根据	P

她	PN

的	DEG

行为	NN

而	AD

不	AD

是	VC

根据	P

她	PN

的	DEG

话	NN

来	VV

判断	NN

她	PN

她	PN

使	VV

我	PN

的	DEG

生活	NN

芬芳	NN

多彩	VA

我	PN

真	VA

不	AD

该	DT

离开	VV

她	PN

跑	VV

出来	VV

我	PN

本	DT

应该	VV

猜	VV

出	VV

在	P

她	PN

那	PN

令	VV

人	NN

爱怜	NR

的	DEG

花招	NN

后面	NN

所	MSP

隐藏	VV

的	DEG

温情	NN

花	VV

是	VC

多么	AD

自相矛盾	VV

我	PN

当时	NT

太	AD

年轻	VA

还	AD

不	AD

懂得	VV

爱	VV

她	PN

我	PN

想	VV

小	VA

王子	NN

大概	AD

是	VC

利用	VV

一	CD

群	NN

候鸟	NN

迁徙	VV

的	DEG

机会	NN

跑	VV

出来	VV

的	DEG

在	P

他	PN

出发	VV

的	DEG

那	PN

天	NN

早上	NT

他	PN

把	BA

他	PN

的	DEG

星球	NN

收拾	VV

得	VV

整整齐齐	VV

把	BA

它	PN

上头	NN

的	DEG

活	VA

火山	NN

打扫	VV

得	VV

干干净净	VA

他	PN

有	VE

两	CD

个	M

活	VA

火山	NN

早上	NT

热	VA

早点	AD

很	AD

方便	VA

他	PN

还	AD

有	VE

一	CD

座	NN

死	VV

火山	NN

他	PN

也	AD

把	BA

它	PN

打扫	VV

干净	VA

他	PN

想	VV

说不定	AD

它	PN

还	AD

会	VV

活动	NN

呢	SP

打扫	VV

干净	VA

了	PU

它们	PN

就	AD

可以	VV

慢慢	VA

地	NN

有	VE

规律	VA

地	NN

燃烧	VV

而	AD

不	AD

会	VV

突然	AD

爆发	VV

火山	NN

爆发	VV

就	AD

像	AD

烟囱	NN

里	NN

的	DEG

火焰	NN

一样	VA

当然	AD

在	P

我们	PN

地球	NN

上	VV

我们	PN

人	NN

太	AD

小	VA

不	AD

能	VV

打扫	VV

火山	NN

所以	AD

火山	NN

给	VV

我们	PN

带来	VV

很多	CD

很多	CD

麻烦	VA

小	VA

王子	NN

还	AD

把	BA

剩下	VV

的	DEG

最后	AD

几	CD

棵	M

猴面包树	VV

苗	NR

全	VA

拔	VV

了	PU

他	PN

有点儿	AD

忧伤	VV

他	PN

以为	VV

他	PN

再	AD

也	AD

不	AD

会	VV

回来	VV

了	PU

这	PN

天	NN

这些	DT

家常	NN

活	VA

使	VV

他	PN

感到	VV

特别	VA

亲切	VA

当	P

他	PN

最后	AD

一	CD

次	M

浇花	NN

时	NN

准备	VV

把	BA

她	PN

放	VV

在	P

玻璃	NN

罩子	NN

下面	NN

他	PN

发觉	VV

自己	PN

要	VV

哭	VV

出来	VV

再见	VV

了	PU

他	PN

对	VA

花儿	NN

说道	VV

可是	AD

花儿	NN

没有	VE

回答	VV

他	PN

再见	VV

了	PU

他	PN

又	AD

说	VV

了	PU

一	CD

遍	NN

花儿	NN

咳嗽	VV

了	PU

一	CD

阵	NN

但	AD

并	AD

不	AD

是	VC

由于	P

感冒	NN

她	PN

终于	AD

对	VA

他	PN

说道	VV

我	PN

方才	AD

真	VA

蠢	VA

请	VV

你	PN

原谅	VV

我	PN

希望	VV

你	PN

能	VV

幸福	VA

花儿	NN

对	VA

他	PN

毫	AD

不	AD

抱怨	VV

他	PN

感到	VV

很	AD

惊讶	VA

他	PN

举	VV

着	VV

罩子	NN

不知所措	VV

地	NN

伫立	VV

在	P

那里	PN

他	PN

不	AD

明白	VA

她	PN

为什么	AD

会	VV

这样	VA

温柔	VA

恬静	VA

的确	AD

我	PN

爱	VV

你	PN

花儿	NN

对	VA

他	PN

说道	VV

但	AD

由于	P

我	PN

的	DEG

过错	NN

你	PN

一点儿	AD

也	AD

没有	VE

理会	VV

这	PN

丝毫	AD

不	AD

重要	VA

不过	AD

你	PN

也	AD

和	P

我	PN

一样	VA

地	NN

蠢	VA

希望	VV

你	PN

今后	NT

能	VV

幸福	VA

把	BA

罩子	NN

放	VV

在	P

一	CD

边	NN

吧	SP

我	PN

用	VV

不	AD

着	VV

它	PN

了	PU

要是	CS

风	NN

来	VV

了	PU

怎么	VA

办	VV

我	PN

的	DEG

感冒	NN

并	AD

不	AD

那么	AD

重	VA

夜晚	NN

的	DEG

凉风	VV

对	VA

我	PN

倒	VV

有	VE

好处	NN

我	PN

是	VC

一	CD

朵	M

花	VV

要是	CS

有	VE

虫子	NN

野兽	NN

呢	SP

我	PN

要是	CS

想	VV

认识	VV

蝴蝶	NN

经	P

不	AD

起	VV

两三	CD

只	AD

毛虫	NN

是	VC

不行	VV

的	DEG

据说	AD

这	PN

是	VC

很	AD

美	VA

的	DEG

不然	AD

还	AD

有	VE

谁	PN

来	VV

看	VV

我	PN

呢	SP

你	PN

就	AD

要	VV

到	VV

远处	NN

去	VV

了	PU

至于	P

说	VV

大	VA

动物	NN

我	PN

并	AD

不	AD

怕	VV

我	PN

有	VE

爪子	NN

于是	AD

她	PN

天真	VA

地	NN

显露	VV

出	VV

她	PN

那	PN

四	CD

根	NN

刺	VV

随后	AD

又	AD

说道	VV

别	AD

这么	AD

磨蹭	VV

了	PU

真	VA

烦人	JJ

你	PN

既然	CS

决定	VV

离开	VV

这儿	PN

那么	AD

快	VA

走	VV

吧	SP

她	PN

是	VC

怕	VV

小	VA

王子	NN

看见	VV

她	PN

在	P

哭	VV

她	PN

是	VC

朵	M

非常	AD

骄傲	VA

的	DEG

花	VV

在	P

附近	NN

的	DEG

宇宙	NN

中	NR

还	AD

有	VE

325	CD

326	CD

327	CD

328	CD

329	CD

330	CD

等	VV

几	CD

颗	M

小	VA

行星	NN

他	PN

就	AD

开始	VV

访问	VV

这	PN

几	CD

颗	M

星球	NN

想	VV

在	P

那里	PN

找	VV

点儿	M

事儿	NN

干	VA

并且	AD

学习	VV

学习	VV

第一	OD

颗	M

星球	NN

上	VV

住	VV

着	VV

一	CD

个	M

国王	NN

国王	NN

穿	VV

着	VV

用	VV

紫红色	NN

和	P

白	VA

底儿	NN

黑	VA

花	VV

的	DEG

毛皮	NN

做成	VV

的	DEG

大	VA

礼服	NN

坐	VV

在	P

一	CD

个	M

很	AD

简单	VA

却	AD

又	AD

十分	AD

威严	VA

的	DEG

宝座	NN

上	VV

啊	IJ

来	VV

里	NN

一	CD

个	M

臣民	NN

当	P

他	PN

看见	VV

小	VA

王子	NN

时	NN

喊	VV

了	PU

起来	VV

小	VA

王子	NN

思量	NN

着	VV

他	PN

从来	AD

也	AD

没有	VE

见	VV

过	VV

我	PN

怎么	VA

会	VV

认识	VV

我	PN

呢	SP

他	PN

哪里	PN

知道	VV

在	P

那些	DT

国王	NN

的	DEG

眼	NN

里	NN

世界	NN

是	VC

非常	AD

简单	VA

的	DEG

所有	DT

的	DEG

人	NN

都	AD

是	VC

臣民	NN

国王	NN

十分	AD

骄傲	VA

因为	P

他	PN

终于	AD

成	VV

了	PU

某个	DT

人	NN

的	DEG

国王	NN

他	PN

对	VA

小	VA

王子	NN

说	VV

道	NN

靠近	VV

些	CD

好	VA

让	VV

我	PN

好好	AD

看看	VV

你	PN

小	VA

王子	NN

看看	VV

四周	NN

想	VV

找	VV

个	M

地方	NN

坐	VV

下来	VV

可是	AD

整个	DT

星球	NN

被	LB

国王	NN

华丽	VA

的	DEG

白	VA

底儿	NN

黑	VA

花	VV

皮袍	NN

占	VV

满	VA

了	PU

他	PN

只好	AD

站	VV

在	P

那里	PN

但是	AD

因为	P

疲倦	VA

了	PU

他	PN

打	VV

起	VV

哈欠	NR

来	VV

君王	NN

对	VA

他	PN

说	VV

在	P

一	CD

个	M

国王	NN

面前	NN

打	VV

哈欠	NR

是	VC

违反	VV

礼节	NN

的	DEG

我	PN

禁止	VV

你	PN

打	VV

哈欠	NR

小	VA

王子	NN

羞愧	VA

地	NN

说道	VV

我	PN

实在	VA

忍	VV

不	AD

住	VV

我	PN

长途跋涉	NN

来	VV

到	VV

这里	PN

还	AD

没有	VE

睡觉	VV

呢	SP

国王	NN

说	VV

那	PN

好	VA

吧	SP

我	PN

命令	NN

你	PN

打哈欠	VV

好些	CD

年	NN

来	VV

我	PN

没有	VE

看见	VV

过	VV

任何	DT

人	NN

打哈欠	VV

对	VA

我	PN

来	VV

说	VV

打哈欠	VV

倒	VV

是	VC

新奇	VA

的	DEG

事	NN

来	VV

吧	SP

再	AD

打	VV

个	M

哈欠	NR

这	PN

是	VC

命令	NN

这	PN

倒	VV

叫	VV

我	PN

有点儿	AD

紧张	VA

我	PN

打	VV

不	AD

出	VV

哈欠	NR

来	VV

了	PU

小	VA

王子	NN

红	VA

着	VV

脸	NN

说	VV

嗯	IJ

嗯	IJ

国王	NN

回答	VV

道	NN

那么	AD

我	PN

命令	NN

你	PN

忽而	AD

打哈欠	VV

忽而	AD

他	PN

嘟嘟囔囔	VV

显出	VV

有点儿	AD

恼怒	VA

因为	P

国王	NN

所	MSP

要求	VV

的	DEG

主要	AD

是	VC

保持	VV

他	PN

的	DEG

威严	VA

受	VV

到	VV

尊敬	VV

他	PN

不	AD

能	VV

容忍	VV

不	AD

听	VV

他	PN

的	DEG

命令	NN

他	PN

是	VC

一	CD

位	VV

绝对	VA

的	DEG

君主	NN

可是	AD

他	PN

却	AD

很	AD

善良	VA

他	PN

下	VV

的	DEG

命令	NN

都	AD

是	VC

有	VE

理智	VA

的	DEG

他	PN

常常	AD

说	VV

如果	CS

我	PN

叫	VV

一	CD

位	VV

将军	NN

变成	VV

一	CD

只	AD

海鸟	NN

而	AD

这	PN

位	VV

将军	NN

不	AD

服从	VV

我	PN

的	DEG

命令	NN

那么	AD

这	PN

就	AD

不	AD

是	VC

将军	NN

的	DEG

过错	NN

而	AD

是	VC

我	PN

的	DEG

过错	NN

小	VA

王子	NN

腼腆	VA

地	NN

试探	VV

道	NN

我	PN

可以	VV

坐下	VV

吗	SP

我	PN

命令	NN

你	PN

坐下	VV

国王	NN

一边	AD

回答	VV

一边	AD

庄重	VA

地	NN

把	BA

他	PN

那	PN

白	VA

底儿	NN

黑	VA

花	VV

皮袍	NN

大襟	NR

挪动	VV

了	PU

一下	AD

可是	AD

小	VA

王子	NN

感到	VV

很	AD

奇怪	VA

这么	AD

小	VA

的	DEG

行星	NN

国王	NN

他	PN

对	VA

什么	PN

进行	VV

统治	NN

呢	SP

他	PN

对	VA

国王	NN

说	VV

陛下	NN

请	VV

原谅	VV

我	PN

想	VV

问	VV

您	PN

国王	NN

急忙	AD

抢	VV

着	VV

说道	VV

我	PN

命令	NN

你	PN

问	VV

我	PN

陛下	NN

你	PN

统治	NN

什么	PN

呢	SP

国王	NN

非常	AD

简单	VA

明了	VA

地	NN

说	VV

我	PN

统治	NN

一切	PN

一切	PN

国王	NN

轻轻	VA

地	NN

用	VV

手	NN

指	VV

着	VV

他	PN

的	DEG

行星	NN

和	P

其他	DT

的	DEG

行星	NN

以及	CC

所有	DT

的	DEG

星星	NR

小	VA

王子	NN

说	VV

统治	NN

这	PN

一切	PN

统治	NN

这	PN

一切	PN

原来	AD

他	PN

不仅	AD

是	VC

一	CD

个	M

绝对	VA

的	DEG

君主	NN

而且	AD

是	VC

整个	DT

宇宙	NN

的	DEG

君主	NN

那么	AD

星星	NR

都	AD

服从	VV

您	PN

吗	SP

那	PN

当然	AD

国王	NN

对	VA

他	PN

说	VV

它们	PN

立即	AD

就	AD

得	VV

服从	VV

我	PN

是	VC

不	AD

允许	VV

无	VE

纪律	NN

的	DEG

这样	VA

的	DEG

权力	NN

使	VV

小	VA

王子	NN

惊叹	VV

不已	AD

如果	CS

掌握	VV

了	PU

这样	VA

的	DEG

权力	NN

那么	AD

他	PN

一	CD

天	NN

就	AD

不	AD

只	AD

是	VC

看到	VV

四十三	CD

次	M

日落	NN

而	AD

可以	VV

看到	VV

七十二	CD

次	M

甚至	AD

一百	CD

次	M

或	CC

是	VC

二百	CD

次	M

日落	NN

也	AD

不	AD

必要	VA

去	VV

挪动	VV

椅子	NN

了	PU

由于	P

他	PN

想起	VV

了	PU

他	PN

那	PN

被	LB

遗弃	VV

的	DEG

小	VA

星球	NN

心里	NN

有点儿	AD

难过	VA

他	PN

大胆	VA

地	NN

向	P

国王	NN

提出	VV

了	PU

一	CD

个	M

请求	VV

我	PN

想	VV

看	VV

日落	NN

请求	VV

您	PN

命令	NN

太阳	NN

落山	VV

吧	SP

国王	NN

说	VV

道	NN

如果	CS

我	PN

命令	NN

一	CD

个	M

将军	NN

像	AD

一	CD

只	AD

蝴蝶	NN

那样	VA

从	P

这	PN

朵	M

花	VV

飞	VV

到	VV

那	PN

朵	M

花	VV

或者	CC

命令	NN

他	PN

写作	NN

一	CD

个	M

悲剧	NN

剧本	NN

或者	CC

变	VV

一	CD

只	AD

海鸟	NN

而	AD

如果	CS

这	PN

位	VV

将军	NN

接到	VV

命令	NN

不	AD

执行	VV

的	DEG

话	NN

那么	AD

我们	PN

中	NR

的	DEG

谁	PN

是	VC

错误	VA

的	DEG

呢	SP

将军	NN

还是	AD

我	PN

自己	PN

那	PN

当然	AD

是	VC

您	PN

的	DEG

不对	NN

小	VA

王子	NN

肯定	VA

地	NN

回答	VV

一点	CD

也	AD

不错	VA

国王	NN

接着	AD

说	VV

向	P

每	DT

个	M

人	NN

提出	VV

的	DEG

要求	VV

应该	VV

是	VC

他们	PN

所	MSP

能	VV

做到	VV

的	DEG

权威	VA

首先	AD

应该	VV

建立	VV

在	P

理性	VA

的	DEG

基础	NN

上	VV

如果	CS

命令	NN

你	PN

的	DEG

老百姓	NN

去	VV

投海	VV

他们	PN

非	AD

起来	VV

革命	NN

不	AD

可	AD

我	PN

的	DEG

命令	NN

是	VC

合理	VA

的	DEG

所以	AD

我	PN

有权	VV

要	VV

别人	NN

服从	VV

那么	AD

我	PN

提出	VV

的	DEG

日落	NN

呢	SP

小	VA

王子	NN

一旦	CS

提出	VV

一	CD

个	M

问题	NN

他	PN

是	VC

不	AD

会	VV

忘记	VV

这	PN

个	M

问题	NN

的	DEG

日落	NN

么	NN

你	PN

会	VV

看到	VV

的	DEG

我	PN

一定	AD

要	VV

太阳	NN

落山	VV

不过	AD

按照	P

我	PN

的	DEG

统治	NN

科学	VA

我	PN

得	VV

等到	VV

条件	NN

成熟	VA

的	DEG

时候	NN

小	VA

王子	NN

问道	VV

这	PN

要	VV

等到	VV

什么	PN

时候	NN

呢	SP

嗯	IJ

国王	NN

在	P

回答	VV

之前	AD

首先	AD

翻阅	VV

了	PU

一	CD

本	DT

厚厚	VA

的	DEG

日历	NN

嘴里	NN

慢慢	VA

说道	VV

嗯	IJ

