没有 1045.8 1046
什么 1046 1046.3
妨害 1046.3 1046.7
但 1047.5 1047.6
要 1047.6 1047.7
遇到 1047.7 1048.1
拔 1048.5 1048.6
猴面包树 1048.6 1049.3
苗 1049.3 1049.5
这 1049.5 1049.6
种 1049.6 1049.8
事 1049.8 1050
那 1050.4 1050.6
就 1050.6 1050.7
非 1050.7 1050.9
造成 1050.9 1051.2
大 1051.2 1051.5
灾难 1051.5 1051.8
不可 1051.8 1052.2
我 1052.9 1053.1
遇到 1053.1 1053.3
过 1053.3 1053.5
一 1053.5 1053.6
个 1053.6 1053.7
星球 1053.7 1054.1
上面 1054.5 1054.8
住 1054.8 1055
着 1055 1055.1
一 1055.1 1055.2
个 1055.2 1055.3
懒 1055.3 1055.5
家伙 1055.5 1056
他 1056.5 1056.6
放 1056.6 1056.9
过 1056.9 1057
了 1057 1057.1
三 1057.1 1057.3
棵 1057.3 1057.4
小 1057.4 1057.6
树苗 1057.6 1058
于是 1059.2 1059.7
根据 1060.1 1060.4
小 1060.4 1060.6
王子 1060.6 1060.9
的 1060.9 1060.9
说明 1060.9 1061.4
我 1061.9 1062
把 1062 1062.1
这个 1062.1 1062.3
星球 1062.3 1062.6
画 1062.6 1062.8
了 1062.8 1062.9
下来 1062.9 1063.3
我 1064.2 1064.2
从来 1064.2 1064.6
不 1064.6 1064.7
大 1064.7 1064.8
愿意 1064.8 1065.2
以 1065.4 1065.5
道学家 1065.5 1066
的 1066 1066.1
口吻 1066.1 1066.4
来 1066.4 1066.5
说话 1066.5 1066.9
可是 1067.6 1067.9
猴面包树 1067.9 1068.5
的 1068.5 1068.6
危险 1068.6 1069
大家 1069.3 1069.5
都 1069.5 1069.6
不 1069.6 1069.8
大 1069.8 1069.9
了解 1069.9 1070.4
对 1070.9 1071
迷失 1071 1071.3
在 1071.3 1071.5
小 1071.5 1071.7
行星 1071.7 1072
上 1072 1072.2
的 1072.2 1072.3
人 1072.3 1072.4
来说 1072.4 1072.8
危险性 1073.1 1073.6
非常 1073.6 1074
之 1074 1074.1
大 1074.1 1074.3
因此 1075 1075.3
这 1075.3 1075.4
一 1075.4 1075.5
回 1075.5 1075.7
我 1076.1 1076.1
贸然 1076.1 1076.6
打破 1076.6 1076.9
了 1076.9 1077
我 1077 1077.1
的 1077.1 1077.2
这 1077.2 1077.4
种 1077.4 1077.6
不 1077.8 1077.9
喜欢 1077.9 1078.2
教训 1078.2 1078.6
人 1078.6 1078.8
的 1078.8 1078.8
惯例 1078.8 1079.2
孩子们 1080.2 1080.7
我 1081.4 1081.5
说 1081.5 1081.8
要 1082.4 1082.6
当心 1082.6 1082.9
那些 1082.9 1083.2
猴面包树 1083.2 1083.9
呀 1083.9 1084.1
为了 1085.1 1085.3
叫 1085.3 1085.5
我 1085.5 1085.6
的 1085.6 1085.7
朋友们 1085.7 1086.2
警惕 1086.4 1086.8
这 1086.8 1086.9
种 1086.9 1087
危险 1087 1087.4
他们 1088.2 1088.4
同 1088.4 1088.6
我 1088.6 1088.8
一样 1088.8 1089.1
长期以来 1089.1 1089.7
和 1089.9 1090
这 1090 1090.2
种 1090.2 1090.3
危险 1090.3 1090.6
接触 1090.6 1091
却 1091.5 1091.6
没有 1091.6 1091.9
意识 1091.9 1092.2
到 1092.2 1092.3
它 1092.3 1092.4
的 1092.4 1092.5
危险性 1092.5 1093.1
我 1094.2 1094.2
花 1094.2 1094.5
了 1094.5 1094.6
很 1094.6 1094.8
大 1094.8 1095
的 1095 1095.1
功夫 1095.1 1095.5
画 1095.5 1095.7
了 1095.7 1095.9
这 1095.9 1096
幅 1096 1096.1
画 1096.1 1096.3
我 1096.9 1097
提出 1097 1097.3
的 1097.3 1097.4
这 1097.4 1097.6
个 1097.6 1097.6
教训 1097.6 1098.1
意义 1098.5 1098.7
是 1098.7 1098.8
很 1098.8 1099
重大 1099 1099.4
的 1099.4 1099.5
花 1100.2 1100.3
点儿 1100.3 1100.5
功夫 1100.5 1100.9
是 1101.1 1101.3
很 1101.3 1101.4
值得 1101.4 1101.8
的 1101.8 1101.9
你们 1102.8 1103.1
也许 1103.1 1103.3
要 1103.3 1103.5
问 1103.5 1103.7
为什么 1104.3 1104.7
这 1104.7 1104.8
本 1104.8 1104.9
书 1104.9 1105.1
中 1105.1 1105.3
别的 1105.3 1105.6
画 1105.6 1105.8
都 1106.1 1106.2
没有 1106.2 1106.5
这 1106.5 1106.6
副 1106.6 1106.7
画 1106.7 1106.8
那么 1106.8 1107.1
壮观 1107.1 1107.4
呢 1107.4 1107.6
回答 1108.3 1108.5
很 1108.5 1108.7
简单 1108.7 1109.1
我 1109.9 1110
也 1110 1110.2
试 1110.2 1110.5
了 1110.5 1110.6
别的 1111.3 1111.5
画 1111.5 1111.8
我 1112.1 1112.3
也 1112.3 1112.4
曾经 1112.4 1112.8
试图 1112.8 1113.1
画 1113.1 1113.2
得 1113.2 1113.3
好 1113.3 1113.5
些 1113.5 1113.7
却 1114.3 1114.4
没 1114.4 1114.6
成功 1114.6 1115
而 1115.5 1115.6
当 1115.6 1115.8
我 1115.8 1115.9
画 1115.9 1116.1
猴面包树 1116.1 1116.7
时 1116.7 1116.9
有 1117.3 1117.4
一 1117.4 1117.5
种 1117.5 1117.7
急切 1117.7 1118
的 1118 1118.1
心情 1118.1 1118.6
在 1118.8 1118.9
激励 1118.9 1119.3
着 1119.3 1119.5
我 1119.5 1119.7
啊 1121.7 1122
小 1122.5 1122.7
王子 1122.7 1123.1
就 1123.9 1124.1
这样 1124.1 1124.5
我 1124.9 1125
逐渐 1125 1125.3
懂得 1125.3 1125.7
了 1125.7 1125.8
你 1125.8 1125.9
那 1125.9 1126.1
忧郁 1126.1 1126.4
的 1126.4 1126.5
生活 1126.5 1126.9
过去 1127.8 1128.1
相当 1128.1 1128.4
长 1128.4 1128.7
的 1128.7 1128.7
时间 1128.7 1129
里 1129 1129.3
你 1129.7 1129.8
唯一 1129.8 1130.1
的 1130.1 1130.2
乐趣 1130.2 1130.6
就 1130.9 1131
是 1131 1131.1
观赏 1131.1 1131.5
那 1131.5 1131.6
夕阳 1131.6 1131.9
西下 1131.9 1132.3
的 1132.3 1132.4
温柔 1132.4 1132.7
晚景 1132.7 1133.2
这个 1134.1 1134.3
新 1134.3 1134.5
的 1134.5 1134.6
细节 1134.6 1135
是 1135.5 1135.7
我 1135.7 1135.8
在 1135.8 1136
第四 1136 1136.4
天 1136.4 1136.5
早晨 1136.5 1136.9
知道 1136.9 1137.2
的 1137.2 1137.3
你 1138.2 1138.3
当时 1138.3 1138.6
对 1138.6 1138.7
我 1138.7 1138.8
说 1138.8 1139
道 1139 1139.2
我 1139.7 1139.9
喜欢 1139.9 1140.3
看 1140.3 1140.5
日落 1140.5 1140.9
我们 1141.7 1142.1
去 1142.5 1142.6
看 1142.6 1142.8
一 1142.8 1142.9
回 1142.9 1143.1
日落 1143.1 1143.4
吧 1143.4 1143.6
可是 1144.6 1145.1
得 1145.5 1145.6
等 1145.6 1145.9
着 1145.9 1146.2
我 1147 1147.1
说 1147.1 1147.4
等 1148.4 1148.5
什么 1148.5 1148.9
等 1149.9 1150
太阳 1150 1150.3
落山 1150.3 1150.7
我们 1151.3 1151.5
必须 1151.5 1151.9
等 1151.9 1152
到 1152 1152.1
那个 1152.1 1152.3
时候 1152.3 1152.7
开始 1153.7 1154.1
你 1154.6 1154.6
显得 1154.6 1154.9
很 1154.9 1155.1
惊奇 1155.1 1155.4
的 1155.4 1155.5
样子 1155.5 1155.8
随后 1156.4 1156.7
你 1156.7 1156.9
笑 1156.9 1157.1
自己 1157.1 1157.3
的 1157.3 1157.4
糊涂 1157.4 1157.9
你 1158.7 1158.8
对 1158.8 1158.9
我 1158.9 1159.1
说 1159.1 1159.3
我 1160.1 1160.2
总 1160.2 1160.4
以为 1160.4 1160.8
是 1161.2 1161.3
在 1161.3 1161.5
我 1161.5 1161.7
的 1161.7 1161.8
家乡 1161.8 1162.2
呢 1162.2 1162.4
确实 1163.6 1164
大家 1164.6 1164.8
都 1164.8 1164.9
知道 1164.9 1165.3
在 1165.8 1166
美国 1166 1166.4
是 1166.4 1166.5
正午 1166.5 1166.8
时分 1166.8 1167.2
在 1167.7 1167.8
法国 1167.8 1168.2
正 1168.5 1168.8
夕阳 1168.8 1169.1
西下 1169.1 1169.6
只要 1170.2 1170.4
在 1170.4 1170.6
一 1170.6 1170.7
分钟 1170.7 1171
内 1171 1171.2
赶到 1171.2 1171.4
法国 1171.4 1171.8
就 1172.1 1172.3
可 1172.3 1172.4
看到 1172.4 1172.7
日落 1172.7 1173
可惜 1173.8 1174.1
法国 1174.1 1174.5
是 1174.9 1175.1
那么 1175.1 1175.4
的 1175.4 1175.5
遥远 1175.5 1175.9
而 1176.9 1177
在 1177 1177.2
你 1177.2 1177.3
那样 1177.3 1177.5
的 1177.5 1177.6
小 1177.6 1177.8
行星 1177.8 1178.2
上 1178.2 1178.4
你 1179 1179.1
只要 1179.1 1179.3
把 1179.3 1179.4
你 1179.4 1179.6
的 1179.6 1179.7
椅子 1179.7 1180
挪动 1180 1180.3
几 1180.3 1180.4
步 1180.4 1180.6
就 1180.6 1180.7
行 1180.7 1180.9
了 1180.9 1181.1
这样 1181.6 1182
你 1182.6 1182.6
便 1182.6 1182.8
可 1182.8 1182.9
随时 1182.9 1183.3
看到 1183.3 1183.7
你 1183.9 1184
想 1184 1184.2
看 1184.2 1184.4
的 1184.4 1184.5
夕阳 1184.5 1184.8
余晖 1184.8 1185.2
一 1186.3 1186.5
天 1186.5 1186.8
我 1187.3 1187.5
看见 1187.5 1187.8
过 1187.8 1188
四十三 1188.3 1188.9
次 1188.9 1189
日落 1189 1189.4
你 1190.2 1190.3
对 1190.3 1190.5
我 1190.5 1190.6
说 1190.6 1190.9
过 1191.6 1191.7
一会儿 1191.7 1192.1
你 1192.1 1192.2
又 1192.2 1192.4
说 1192.4 1192.7
你 1193.6 1193.8
知道 1193.8 1194.2
当 1194.9 1195.1
人们 1195.1 1195.3
感到 1195.3 1195.6
非常 1195.6 1195.9
苦闷 1195.9 1196.4
时 1196.4 1196.7
总 1197.2 1197.4
是 1197.4 1197.6
喜欢 1197.6 1197.9
日落 1197.9 1198.3
的 1198.3 1198.5
你 1199.7 1199.9
怎么 1199.9 1200.1
会 1200.1 1200.2
这么 1200.2 1200.5
苦闷 1200.5 1200.9
我 1201.7 1201.8
问 1201.8 1202.1
一 1202.8 1202.9
天 1202.9 1203.3
四十三 1203.5 1204.1
次 1204.1 1204.5
但是 1205.5 1205.8
小 1205.8 1205.9
王子 1205.9 1206.4
没有 1206.8 1207.1
回答 1207.1 1207.6
第五 1207.6 1207.9
天 1207.9 1208.2
还是 1208.9 1209.3
羊 1209.3 1209.5
的 1209.5 1209.6
事儿 1209.6 1209.8
把 1210.5 1210.6
小 1210.6 1210.8
王子 1210.8 1211
的 1211 1211.1
生活 1211.1 1211.2
秘密 1211.2 1211.6
向 1211.8 1212
我 1212 1212.1
揭开 1212.1 1212.5
了 1212.5 1212.6
好像 1213.3 1213.6
默默 1213.6 1213.8
地 1213.8 1213.9
思索 1213.9 1214.2
了 1214.2 1214.3
很 1214.3 1214.5
长 1214.5 1214.7
时间 1214.7 1214.9
以后 1214.9 1215.3
得出 1215.5 1215.8
了 1215.8 1215.8
什么 1215.8 1216.1
结果 1216.1 1216.4
一样 1216.4 1216.6
他 1217.3 1217.4
突然 1217.4 1217.7
没头没脑 1217.7 1218.2
地 1218.2 1218.3
问 1218.3 1218.4
我 1218.4 1218.6
羊 1219.3 1219.6
要是 1220.2 1220.7
吃 1220.7 1220.9
小 1220.9 1221.1
灌木 1221.1 1221.4
它 1222 1222.1
也 1222.1 1222.2
要 1222.2 1222.3
吃 1222.3 1222.4
花 1222.4 1222.6
啰 1222.6 1222.8
羊 1223.8 1224.1
它 1224.7 1224.8
碰到 1224.8 1225.1
什么 1225.1 1225.3
吃 1225.3 1225.4
什么 1225.4 1225.7
我 1226.4 1226.5
回答 1226.5 1226.8
连 1227.7 1227.9
有 1227.9 1228
刺儿 1228 1228.2
的 1228.2 1228.3
花 1228.3 1228.4
也 1228.4 1228.5
吃 1228.5 1228.7
吗 1228.7 1228.9
有 1229.6 1229.8
刺 1229.8 1230
的 1230 1230
也 1230 1230.2
吃 1230.2 1230.4
那么 1231.1 1231.3
刺 1231.3 1231.8
有 1232.1 1232.2
什么 1232.2 1232.5
用 1232.5 1232.7
呢 1232.7 1232.9
我 1233.9 1234.1
不 1234.1 1234.2
知道 1234.2 1234.6
该 1234.8 1234.9
怎么 1234.9 1235.1
回答 1235.1 1235.5
那会儿 1236.1 1236.5
我 1236.9 1237
正 1237 1237.1
忙着 1237.1 1237.4
要 1237.4 1237.5
从 1237.5 1237.7
发动机 1237.7 1238.1
上 1238.1 1238.2
卸下 1238.5 1238.8
一 1238.8 1238.9
颗 1238.9 1239
拧 1239 1239.2
得 1239.2 1239.2
太 1239.2 1239.4
紧 1239.4 1239.5
的 1239.5 1239.6
螺丝 1239.6 1240
我 1240.7 1240.8
发现 1240.8 1241
机器 1241 1241.3
故障 1241.3 1241.6
似乎 1241.7 1241.9
很 1241.9 1242.1
严重 1242.1 1242.5
饮水 1242.9 1243.3
也 1243.3 1243.4
快 1243.4 1243.6
完 1243.6 1243.7
了 1243.7 1243.9
担心 1244.6 1244.9
可能 1244.9 1245.1
发生 1245.1 1245.4
最 1245.4 1245.6
坏 1245.6 1245.7
的 1245.7 1245.8
情况 1245.8 1246.1
心里 1246.4 1246.6
很 1246.6 1246.8
着急 1246.8 1247.1
那么 1247.9 1248.1
刺 1248.1 1248.4
有 1248.7 1248.8
什么 1248.8 1249
用 1249 1249.2
呢 1249.2 1249.4
小 1250.3 1250.5
王子 1250.5 1250.8
一旦 1250.8 1251.1
提出 1251.1 1251.3
了 1251.3 1251.4
问题 1251.4 1251.7
从来 1251.9 1252.2
不 1252.2 1252.3
会 1252.3 1252.4
放过 1252.4 1252.8
这个 1253.2 1253.5
该死 1253.5 1253.8
的 1253.8 1253.8
螺丝 1253.8 1254.2
使 1254.3 1254.5
我 1254.5 1254.6
很 1254.6 1254.7
恼火 1254.7 1255.1
我 1255.5 1255.6
于是 1255.6 1255.9
就 1256.1 1256.3
随便 1256.3 1256.6
回答 1256.6 1256.9
了 1256.9 1257
他 1257 1257.1
一 1257.1 1257.2
句 1257.2 1257.4
刺 1258 1258.2
么 1258.2 1258.3
什么 1258.7 1259
用 1259 1259.1
都 1259.1 1259.2
没有 1259.2 1259.5
这 1259.9 1260
纯粹 1260 1260.4
是 1260.4 1260.5
花 1260.5 1260.7
的 1260.7 1260.8
恶劣 1260.8 1261
表现 1261 1261.3
噢 1262.2 1262.5
可是 1263.6 1263.9
他 1263.9 1264
沉默 1264 1264.3
了 1264.3 1264.3
一会儿 1264.3 1264.6
之后 1264.6 1264.9
怀 1265.3 1265.4
着 1265.4 1265.5
不满 1265.5 1265.8
的 1265.8 1265.9
心情 1265.9 1266.2
冲 1266.2 1266.3
我 1266.3 1266.4
说 1266.4 1266.6
我 1267.3 1267.5
不 1267.5 1267.6
信 1267.6 1267.9
花 1268.6 1268.7
是 1268.7 1268.8
弱小 1268.8 1269.2
的 1269.2 1269.4
它们 1269.8 1270
是 1270 1270.1
淳朴 1270.1 1270.5
的 1270.5 1270.6
它们 1271.1 1271.4
总是 1271.4 1271.7
设法 1271.7 1272
保护 1272 1272.3
自己 1272.3 1272.6
以为 1273.1 1273.3
有 1273.3 1273.4
了 1273.4 1273.5
刺 1273.5 1273.8
就 1274.3 1274.4
可以 1274.4 1274.7
显出 1274.7 1275.1
自己 1275.1 1275.3
的 1275.3 1275.4
厉害 1275.4 1275.8
我 1276.9 1277
默不作声 1277 1277.6
我 1278.1 1278.2
当时 1278.2 1278.5
想 1278.5 1278.7
的 1278.7 1278.8
如果 1279.2 1279.4
这个 1279.4 1279.6
螺丝 1279.6 1279.9
再 1279.9 1280.1
和 1280.1 1280.2
我 1280.2 1280.3
作对 1280.3 1280.6
我 1281 1281
就 1281 1281.1
一 1281.1 1281.2
锤子 1281.2 1281.5
敲 1281.5 1281.7
掉 1281.7 1281.8
它 1281.8 1282
小 1282.6 1282.8
王子 1282.8 1283.2
又 1283.5 1283.6
来 1283.6 1283.7
打搅 1283.7 1284
我 1284 1284.1
的 1284.1 1284.1
思绪 1284.1 1284.5
了 1284.5 1284.6
你 1284.9 1285.1
却 1285.1 1285.3
认为 1285.3 1285.6
花 1285.6 1285.9
算了 1286.2 1286.5
吧 1286.5 1286.6
我 1287.4 1287.5
喊 1287.5 1287.7
道 1287.7 1287.8
算了 1288.5 1288.8
吧 1288.8 1288.9
算了 1289.4 1289.8
吧 1289.8 1289.9
 1290.6 1291.5
我 1291.9 1292
是 1292 1292.1
随便 1292.1 1292.4
回答 1292.4 1292.6
你 1292.6 1292.7
的 1292.7 1292.8
我 1293.2 1293.3
可 1293.3 1293.4
有 1293.4 1293.5
正经 1293.5 1293.8
事 1293.8 1293.9
要 1293.9 1294
做 1294 1294.2
他 1294.9 1295
惊讶 1295 1295.4
地 1295.4 1295.5
看 1295.5 1295.6
着 1295.6 1295.7
我 1295.7 1295.9
正经 1296.7 1297.2
事 1297.2 1297.5
他 1298.3 1298.5
瞅 1298.5 1298.7
着 1298.7 1298.7
我 1298.7 1298.8
手 1298.8 1299
拿 1299 1299.1
锤子 1299.1 1299.5
手指 1299.9 1300.2
沾满 1300.2 1300.6
了 1300.6 1300.6
油污 1300.6 1301
伏 1301.3 1301.5
在 1301.5 1301.6
一 1301.6 1301.7
个 1301.7 1301.9
在 1302.1 1302.2
他 1302.2 1302.4
看来 1302.4 1302.6
丑不可言 1302.6 1303.2
的 1303.2 1303.3
机件 1303.3 1303.6
上 1303.6 1303.8
你 1304.6 1304.8
说话 1304.8 1305.2
就 1305.9 1306
和 1306 1306.2
那些 1306.2 1306.4
大人 1306.4 1306.8
一样 1306.8 1307.1
这 1308.2 1308.4
话 1308.4 1308.7
使 1309.1 1309.3
我 1309.3 1309.4
有点儿 1309.4 1309.6
难堪 1309.6 1310
可是 1310.8 1311
他 1311 1311.1
又 1311.1 1311.3
尖刻无情 1311.3 1311.9
地 1311.9 1312
说 1312 1312.1
道 1312.1 1312.3
你 1312.9 1313
什么 1313 1313.2
都 1313.2 1313.4
分 1313.4 1313.6
不 1313.6 1313.6
清 1313.6 1313.8
你 1314.3 1314.4
把 1314.4 1314.5
什么 1314.5 1314.7
都 1314.7 1314.7
混 1314.7 1314.9
在 1314.9 1315
一起 1315 1315.4
他 1316.5 1316.6
着实 1316.6 1316.9
非常 1316.9 1317.2
恼火 1317.2 1317.6
摇动 1317.9 1318.3
着 1318.3 1318.3
脑袋 1318.3 1318.7
金黄色 1319.1 1319.5
的 1319.5 1319.6
头发 1319.6 1320
随 1320.1 1320.3
风 1320.3 1320.5
颤动 1320.5 1320.8
着 1320.8 1321
我 1322 1322.2
到 1322.2 1322.3
过 1322.3 1322.4
一 1322.4 1322.6
个 1322.6 1322.7
星球 1322.7 1323.1
上面 1323.5 1323.7
住 1323.7 1323.9
着 1323.9 1324
一 1324 1324.1
个 1324.1 1324.2
红脸 1324.2 1324.5
先生 1324.5 1324.9
他 1325.4 1325.5
从来 1325.5 1325.8
没 1325.8 1326
闻 1326 1326.1
过 1326.1 1326.2
一 1326.2 1326.4
朵 1326.4 1326.5
花 1326.5 1326.7
他 1327.1 1327.3
从来 1327.3 1327.6
没有 1327.8 1328
看 1328 1328.2
过 1328.2 1328.3
一 1328.3 1328.4
颗 1328.4 1328.6
星星 1328.6 1329
他 1329.6 1329.7
什么 1329.7 1330.1
人 1330.1 1330.2
也 1330.2 1330.3
没有 1330.3 1330.5
喜欢 1330.5 1330.9
过 1330.9 1331
除了 1331.5 1331.8
算账 1331.8 1332.2
以外 1332.2 1332.5
他 1332.8 1332.9
什么 1332.9 1333.2
也 1333.2 1333.3
没有 1333.3 1333.5
做 1333.5 1333.7
过 1333.7 1333.9
他 1334.5 1334.6
整天 1334.6 1335
同 1335.2 1335.3
你 1335.3 1335.5
一样 1335.5 1335.9
老是 1335.9 1336.1
说 1336.1 1336.3
我 1336.8 1337
有 1337 1337.1
正经 1337.1 1337.6
事 1337.6 1337.8
我 1338.1 1338.2
是 1338.2 1338.3
个 1338.3 1338.5
严肃 1338.5 1338.8
的 1338.8 1338.9
人 1338.9 1339.1
这 1340.3 1340.4
使 1340.4 1340.6
他 1340.6 1340.7
傲气 1340.7 1341
十足 1341 1341.5
他 1341.8 1341.9
简直 1341.9 1342.3
不 1342.3 1342.4
像 1342.4 1342.6
是 1342.6 1342.7
个 1342.7 1342.8
人 1342.8 1342.9
他 1343.3 1343.4
是 1343.4 1343.4
个 1343.4 1343.5
蘑菇 1343.5 1344
是 1344.7 1344.9
个 1344.9 1344.9
什么 1344.9 1345.2
是 1345.8 1346.1
个 1346.1 1346.1
蘑菇 1346.1 1346.7
小 1347.7 1348
王子 1348 1348.4
当时 1348.8 1349
气 1349 1349.2
得 1349.2 1349.3
脸色 1349.3 1349.6
发 1349.6 1349.7
白 1349.7 1350
几百万 1351.3 1351.9
年 1351.9 1352
以来 1352 1352.3
花儿 1352.8 1353
都 1353 1353.2
在 1353.2 1353.4
制造 1353.4 1353.7
着 1353.7 1353.8
刺 1353.8 1354
几百万 1354.4 1354.9
年 1354.9 1355.1
以来 1355.1 1355.5
羊 1355.9 1356
仍然 1356 1356.4
在 1356.4 1356.5
吃 1356.5 1356.6
花 1356.6 1356.9
要 1357.3 1357.5
搞 1357.5 1357.6
清楚 1357.6 1357.9
为什么 1357.9 1358.4
花儿 1358.4 1358.6
费 1358.6 1358.7
那么 1358.7 1359
大 1359 1359.1
劲儿 1359.1 1359.3
给 1359.6 1359.7
自己 1359.7 1359.9
制造 1359.9 1360.2
没有 1360.2 1360.5
什么 1360.5 1360.7
用 1360.7 1360.8
的 1360.8 1361
刺 1361 1361.2
这 1361.7 1361.8
难道 1361.8 1362.1
不 1362.1 1362.2
是 1362.2 1362.3
正经 1362.3 1362.6
事儿 1362.6 1362.8
难道 1363.5 1363.8
羊 1363.8 1363.9
和 1363.9 1364.1
花 1364.1 1364.2
之间 1364.2 1364.5
的 1364.5 1364.6
战争 1364.6 1364.9
不 1364.9 1365
重要 1365 1365.4
这 1366.1 1366.2
难道 1366.2 1366.5
不 1366.9 1367
比 1367 1367.1
那个 1367.1 1367.3
大 1367.3 1367.5
胖子 1367.5 1367.8
红 1367.8 1367.9
脸 1367.9 1368.1
先生 1368.1 1368.3
的 1368.3 1368.4
账目 1368.4 1368.7
更 1368.7 1368.9
重要 1368.9 1369.2
如果 1370.1 1370.4
我 1370.4 1370.5
认识 1370.5 1370.8
一 1370.8 1370.9
朵 1370.9 1371.1
人世 1371.1 1371.4
间 1371.4 1371.5
唯一 1371.5 1371.8
的 1371.8 1371.9
花 1371.9 1372.1
只有 1372.6 1372.9
我 1372.9 1373
的 1373 1373.1
星球 1373.1 1373.4
上 1373.4 1373.5
有 1373.5 1373.7
它 1373.7 1373.8
别的 1374.1 1374.3
地方 1374.3 1374.6
都 1374.6 1374.7
不 1374.7 1374.8
存在 1374.8 1375.2
而 1375.7 1375.9
一 1375.9 1376
只 1376 1376.1
小 1376.1 1376.4
羊 1376.4 1376.5
糊里糊涂 1376.8 1377.3
就 1377.3 1377.4
这样 1377.4 1377.7
把 1377.7 1377.8
它 1377.8 1377.9
一下子 1377.9 1378.3
毁掉 1378.3 1378.6
了 1378.6 1378.8
这 1379.3 1379.4
难道 1379.4 1379.6
不 1379.6 1379.7
重要 1379.7 1380.1
他 1381.6 1381.7
的 1381.7 1381.8
脸 1381.8 1382.1
气 1382.4 1382.5
得 1382.5 1382.6
发红 1382.6 1383
然后 1383.6 1383.9
又 1383.9 1384
接着 1384 1384.2
说道 1384.2 1384.5
如果 1385.6 1385.9
有 1385.9 1386
人 1386 1386.2
爱上 1386.2 1386.6
了 1386.6 1386.7
在 1387.2 1387.3
这 1387.3 1387.5
亿万 1387.5 1387.8
颗 1387.8 1387.9
星星 1387.9 1388.3
中 1388.3 1388.4
独一无二 1388.4 1389
的 1389 1389.1
一 1389.1 1389.2
株 1389.2 1389.3
花 1389.3 1389.5
当 1390.3 1390.4
他 1390.4 1390.5
看 1390.5 1390.7
着 1390.7 1390.8
这些 1390.8 1391
星星 1391 1391.3
的 1391.3 1391.4
时候 1391.4 1391.8
这 1392.4 1392.5
就 1392.5 1392.7
足以 1392.7 1392.9
使 1392.9 1393.1
他 1393.1 1393.2
感到 1393.2 1393.4
幸福 1393.4 1393.9
他 1394.4 1394.5
可以 1394.5 1394.8
自言自语 1394.8 1395.3
地 1395.3 1395.4
说 1395.4 1395.7
我 1396.3 1396.5
的 1396.5 1396.7
那 1396.7 1396.8
朵 1396.8 1396.9
花 1396.9 1397.1
就 1397.5 1397.7
在 1397.7 1397.8
其中 1397.8 1398.1
的 1398.1 1398.1
一 1398.1 1398.2
颗 1398.2 1398.4
星星 1398.4 1398.7
上 1398.7 1398.9
但是 1399.8 1400.1
如果 1400.1 1400.3
羊 1400.3 1400.5
吃掉 1400.8 1401.1
了 1401.1 1401.2
这 1401.2 1401.3
朵 1401.3 1401.4
花 1401.4 1401.6
对 1402.1 1402.2
他 1402.2 1402.3
来 1402.3 1402.4
说 1402.4 1402.6
好像 1403 1403.2
所有 1403.2 1403.5
的 1403.5 1403.6
星星 1403.6 1403.9
一下子 1403.9 1404.3
全 1404.3 1404.6
都 1404.6 1404.7
熄灭 1404.7 1405.1
了 1405.1 1405.2
一样 1405.2 1405.4
这 1406.1 1406.2
难道 1406.2 1406.5
也 1406.9 1407.1
不 1407.1 1407.2
重要 1407.2 1407.5
吗 1407.5 1407.6
他 1409 1409.2
无法 1409.2 1409.5
再 1409.5 1409.6
说 1409.6 1409.8
下去 1409.8 1410.1
了 1410.1 1410.2
突然 1411.1 1411.4
泣不成声 1411.4 1412.2
夜幕 1413.5 1413.7
已经 1413.7 1414
降临 1414 1414.3
我 1415 1415.1
放下 1415.1 1415.3
手 1415.3 1415.5
中 1415.5 1415.6
的 1415.6 1415.6
工具 1415.6 1416
我 1416.6 1416.6
把 1416.6 1416.8
锤子 1416.8 1417.2
螺钉 1417.4 1417.8
饥渴 1418.3 1418.7
死亡 1419.2 1419.7
全都 1420 1420.4
抛在 1420.4 1420.7
脑后 1420.7 1421.1
在 1422 1422.2
一 1422.2 1422.2
颗 1422.2 1422.4
星球 1422.4 1422.7
上 1422.7 1422.9
在 1423.5 1423.6
一 1423.6 1423.7
颗 1423.7 1423.9
行星 1423.9 1424.2
上 1424.2 1424.4
在 1424.8 1425
我 1425 1425.2
的 1425.2 1425.3
行星 1425.3 1425.6
上 1425.6 1425.8
在 1426.4 1426.5
地球 1426.5 1426.8
上 1426.8 1427
有 1427.6 1427.7
一 1427.7 1427.8
个 1427.8 1427.9
小 1427.9 1428.1
王子 1428.1 1428.3
需要 1428.3 1428.6
安慰 1428.6 1429
我 1429.9 1430
把 1430 1430.1
他 1430.1 1430.2
抱在 1430.2 1430.4
怀里 1430.4 1430.9
摇 1431.3 1431.5
着 1431.5 1431.6
他 1431.6 1431.8
对 1432.2 1432.3
他 1432.3 1432.4
说 1432.4 1432.7
你 1433.5 1433.7
爱 1433.7 1433.8
的 1433.8 1433.9
那 1433.9 1434
朵 1434 1434.1
花 1434.1 1434.3
没有 1434.3 1434.5
危险 1434.5 1434.9
我 1435.5 1435.6
给 1435.6 1435.8
你 1435.8 1435.9
的 1435.9 1436
小羊 1436 1436.4
画 1436.4 1436.6
一 1436.6 1436.7
个 1436.7 1436.8
罩子 1436.8 1437.3
我 1437.9 1438
给 1438 1438.1
你 1438.1 1438.2
的 1438.2 1438.3
花 1438.3 1438.5
